date;text;
16.08.17 17:44;# LoveJihadTapes It's not about mere conversion it's about jihad it's about invasion;
16.08.17 17:44;Fire in your views on # LoveJihadTapes and watch here - http://www.republicworld.com/livetv pic.twitter.com/SloQDEeuZd;
16.08.17 17:44;Join The Debate with Arnab on # LoveJihadTapes on http://republicworld.com pic.twitter.com/sgexM6E5Di;
16.08.17 17:44;The first ever TV expose on Love Jihad is LIVE on Republic TV. Join The Debate with Arnab on # LoveJihadTapes here … https://twitter.com/i/web/status/897845453424701440 …;
16.08.17 17:44;# LoveJihadTapes If some Muslim girl convert & married to a Hindu Boy than these Mulla's kill boy.These Mulla gets full support from Society;
16.08.17 17:44;Such a craze in Kerela for Arab nation # loveJihadTapes is just another common affair, Gaza in Kerela and Water is wet.;
16.08.17 17:44;# LoveJihadTapes finally exposed.....Well done @ republic;
16.08.17 17:44;This has been going on Kerala for several years but successive govts, CongUDF,CPM/LDF keep blindfolded as PseudoSecul(i)ars # LoveJihadTapes;
16.08.17 17:44;'लव जिहाद'!जिहादी तो वर्षों से चला रहे और कॉंग्रेस की मौन स्वीकृति भी है,अब निष्पक्ष NIA जांच होगीतो सारी दुनियाँ जान जायेगी#LoveJihadTapes;
16.08.17 17:44;# LoveJihadTapes Love Jihad is a systematic plan to lure & convert Hindu girls. Muzzies who succeed in converting are paid by local mosques. pic.twitter.com/7118ocLKaP;
16.08.17 17:44;Certain jihadi groups are very active online too. When I asked them questions they gave me rape threats. # LoveJihad # LoveJihadTapes https://twitter.com/DangerDidi/status/896439937699991552 …;
16.08.17 17:43;Everyone knew the truth about lovejihad but now republic has come up with solid proof#LoveJihadTapes;
16.08.17 17:43;# Maulanas coming on TV as moderates defend # Jihadis, weakening millions of Muslims. Why? Threatened or supporting? # LoveJihadTapes;
16.08.17 17:43;According to Kerala government more than 10k Hindus girl have been converted into Muslim # LoveJihadTapes;
16.08.17 17:43;# LoveJihadTapes Arnab is all set to fuel Hindu Muslim fights He is biggest communal.Every rise has a fallen and u will fall and fall bad;
16.08.17 17:43;# LoveJihadTapes @ republichttps://twitter.com/vikrantbpandya/status/897814324520996865 …;
16.08.17 17:43;Fire in your views on # LoveJihadTapes and watch here - http://www.republicworld.com/livetv pic.twitter.com/J6s6K3vBwU;
16.08.17 17:43;# LoveJihadTapes with # lovejihad tapes coming out,the so called fringe groups who were reviled and demonized till now,stands vindicated!;
16.08.17 17:43;# LoveJihadTapes love knows no boundary- but dis 1 has d boundary becoz dis is not luv bt terror.Strict laws sud b made 2 kill d trap;
16.08.17 17:42;Keep in mind,this is the same Arnab who always rejected the very existence of # LoveJihad despite having 1000s of evidences # LoveJihadTapes;
16.08.17 17:42;Just do one thing: Ban Conversion! Every thing will be perfect. # LoveJihadTapes # LoveJihadNailed;
16.08.17 17:42;# LoveJihadTapes@sagarjayanth10 This is really dangerous.What is The CM of Kerala doing.Time to act.Central Govt must intervene without Delay;
16.08.17 17:42;Kerela walo ke chaska hi ni khatam hote Middle East jaane ke # loveJihadTapes;
16.08.17 17:42;Why is English subtitles not as fast as the lady speaks ....... # LoveJihadTapes;
16.08.17 17:41;# LoveJihadTapes Love jihad in here is a local recruit training to ISIS, Dont know why the victims are such fools even having literacy;
16.08.17 17:41;Conversion to Islam is going on since centuries... Mughals used to convert by swords now by Love Jihad... # History # LoveJihadTapes;
16.08.17 17:41;# lovejihadtapes Unlike normal love marriage between a man and women, Love Jihad has been used for sending such girls to Syria.;
16.08.17 17:41;# LoveJihadTapes Sword of Islamic invaders is a bigone era. This is a new innovation & back door entry of radicals to fulfill their motives.;
16.08.17 17:41;Join The Debate with Arnab on # LoveJihadTapes on http://republicworld.com pic.twitter.com/igS2OVdu2h;
16.08.17 17:41;These girls have gotten into it with their eyes wide open, this isn't love jihad. # LoveJihadTapes;
16.08.17 17:40;ISISRecruits hotbed Kerala # LoveJihadTapes @ vijayanpinarayi @ SitaramYechury @ brindacpim @ prakashkarat. Destroying India at behest of China;
16.08.17 17:40;# LoveJihadTapes Democracy and secularism is the heritage of matured society. Enemy within uses to destabilize and destroy the society;
16.08.17 17:40;Entire nation knows & U too, so why fooling public by this fake debate, show facts about conversions # LoveJihadTapes;
16.08.17 17:40;"One woman you lose in community is nothing but loss of one generation & tht can not be reversed at all  # LoveJihadTapes""";
16.08.17 17:40;# LoveJihadTapes The sensitivity of d issue # LoveJihad havng serious security implications warrants d matter to b taken up on most priority!;
16.08.17 17:40;Standby for the first ever TV expose of love jihad @ makkana138 @ 1981_jain @ hindustanse @ girishalva # LoveJihadTapes http://www.republicworld.com/s/4954/kerala-love-jihad-case-supreme-court-orders-nia-probe …;
16.08.17 17:40;The first ever TV expose on Love Jihad is LIVE on Republic TV. Join The Debate with Arnab on # LoveJihadTapes here - http://www.republicworld.com/livetv pic.twitter.com/8uuSmkt9Ee;
16.08.17 17:40;# LoveJihadTapes I bet @ RanaAyyub @ sagarikaghose @ sardesairajdeep @ _sabanaqvi @ BDUTT will stay silent on these Topics!!;
16.08.17 17:39;# LoveJihadTapes Action: ☆Mandatory ADHAR based Pre-marriage & coversion registration. ☆Scruitinise inter-religion cases ☆Involve parents;
16.08.17 17:39;# LoveJihadTapes@sagarjayanth10 A gud job by Republic again.Let the NIA probe.Truth will come out.Rahul,Yechuri,Owaisi must apologize 2dpeopl;
16.08.17 17:39;Love jihad is fully planned & is a tool of materialising Ghazwa-e-Hind. # LoveJihadTapes;
16.08.17 17:39;# Lovejihad is NOT restricted to Kerala. The instances reported from other states too. # LoveJihadTapes;
16.08.17 17:39;# LoveJihadTapes Exposes lot & now the people must realize that how ideology turned into revolution;
16.08.17 17:39;Forced conversions a reality? Join The Debate with Arnab on # LoveJihadTapes by firing in your views http://www.republicworld.com/livetv;
16.08.17 17:39;Republic reveals India's ugliest terror truth. Join The Debate with Arnab on # LoveJihadTapes on air and online http://www.republicworld.com/livetv;
16.08.17 17:39;"# LoveJihadTapes So now Ghar Wapasi "" campaign should be officially launched.""";
16.08.17 17:39;Women can't give excuse of being dumb, they have to take responsibility for their actions. # LoveJihadTapes;
16.08.17 17:38;Forced conversions a reality? Join The Debate with Arnab on # LoveJihadTapes by firing in your views http://www.republicworld.com/livetv;
16.08.17 17:38;High time to eradicate # LoveJihad @ RanaAyyub @ BDUTT # LoveJihadTapes # LoveJihadNailed # SexForNikahhttps://twitter.com/ippatel/status/897700381123379203 …;
16.08.17 17:38;Jerks never excepted that forceful conversion happens and now it is investigated by NIA, lot of people converted#lovejihadtapes;
16.08.17 17:38;# LovejihadTapes कोई भी मुल्ला ईस बात को नहीं माना कीसी भी चैनल पर देश देखे कहीं देश के मौलाना तो नहीं हैं ईसके पिछे हिन्दू ओ के साथ सडयत;
16.08.17 17:38;Watch @ republic TV now. # LoveJihadTapes;
16.08.17 17:38;Here's what Asaduddin Owaisi had to say on Love Jihad. # LoveJihadTapes and join the conversation pic.twitter.com/GxVmaKhz4W;
16.08.17 17:37;# LoveJihadTapes SO THEREFORE MUSLIMS ARE LIVING IN FEAR;
16.08.17 17:37;"Men don't build next generation. That is woman who builds her next generation. One woman you lose in community (contin-- # LoveJihadTapes""";
16.08.17 17:37;# LoveJihadTapes Secularism is a tool,abused by the unscrupulous pseudo religious preachers to DIVIDE,OPPRESS AND EXPLOIT the sentiments;
16.08.17 17:37;Ugly truth of Love Jihad cannot be ignored. Women lured into marriage & forcilbly converted . NIA probe is a welcome step # LoveJihadTapes;
16.08.17 17:37;# LoveJihadTapes nation first.all political parties must leave behind their vote bank aspiration and join 2 fight this terror act.;
16.08.17 17:36;# LoveJihadTapes pic.twitter.com/pEum3syPtC;
16.08.17 17:36;This is not about what people think. It's an order of the Supreme Court and has to be complied with: GVL Narasimha Rao, BJP # LoveJihadTapes;
16.08.17 17:36;Definition of LoveJihad: Jihad in the name of Love,Forceful Convertion in the name of Love,Women slavery in the name Love. # LoveJihadTapes https://twitter.com/syedsulaiman92/status/897841058645540865 …;
16.08.17 17:36;# LoveJihadTapes it's horrible! Why secular pol n all parties admit that it's very serious issue;
16.08.17 17:35;High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikahhttps://twitter.com/TimesNow/status/897827742770536448 …;
16.08.17 17:35;Republic reveals India's ugliest terror truth. Join The Debate with Arnab on # LoveJihadTapes on air and online http://www.republicworld.com/livetv;
16.08.17 17:35;@ republic's Editor-in-Chief Arnab Goswami on the terror-conspiracy of # LoveJihadTapes @ hstapanghosh @ rajnikantmishra @ RakeshSinha01 @ RSSorg;
16.08.17 17:35;Incidents of Love Jihad are rampant across the country.I'm fighting against this malaise in the courts: Naveen Chomal,lawyer # LoveJihadTapes;
16.08.17 17:35;Castrate all those involved # LoveJihadTapes;
16.08.17 17:34;# LoveJihadTapes So now it's proven that it is not a right wing agenda but we'll crafted Sinister design.;
16.08.17 17:34;The Love Jihad-Terror link stands exposed. Join The Debate with Arnab on # LoveJihadTapes here - http://www.republicworld.com/livetv;
16.08.17 17:34;Lured, converted and packed off to Syria. Here's part 2 of # LoveJihadTapes (2/2) pic.twitter.com/ds2ifisqu0;
16.08.17 17:34;The Debate with Arnab on # LoveJihadTapes has begun . Watch it on air and online here - http://www.republicworld.com/livetv;
16.08.17 17:34;Wen # Arnab ws in @ TimesNow He questioned d existence of Love-Jihad,in @ republic he debates # LoveJihadTapes.Do he fell in luv wid @ BJP4India?;
16.08.17 17:34;# LoveJihadTapes Finally d mainstream media taking cognizance of d brute truth of # LoveJihad,if nt taken seriously, may lead2social disastr!;
16.08.17 17:34;# LoveJihadTapes WHY A MUSLIM BOY OR GIRL MARRYING A HINDU DO NOT CONVERT TO HINDUISM??;
16.08.17 17:34;Retweeted Republic ( @ republic): Court orders probe, Republic exposes racket. Here's part 2 of # LoveJihadTapes... http://fb.me/3ovOIZofY;
16.08.17 17:34;If the conversion is via coercion, if it is because of love or money, I would say good riddance. # LoveJihadTapes;
16.08.17 17:33;# LoveJihadTapes when it was raised 3 yrs every political party was not accepting and blaming BJP 4 http://it.now we have proof;
16.08.17 17:33;The first ever TV expose of Love Jihad is now LIVE on The Debate with Arnab. Fire in your views with # LoveJihadTapes http://www.republicworld.com/livetv;
16.08.17 17:33;# LoveJihadTapes;
16.08.17 17:32;# LoveJihadTapes # LoveJihad in Kerala Serious Affair,Hindu/Xtian girls converted @ republic @ TimesNow @ Swamy39 @ BJP4India @ jothishnair1010;
16.08.17 17:31;Love Jihad centres are also in Telangana state. @ KTRTRS telangana government is silent on this issue & want their votebank # LoveJihadTapes;
16.08.17 17:31;@ asadowaisi High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikahhttps://twitter.com/TimesNow/status/897824090697809920 …;
16.08.17 17:30;The Love Jihad-Terror link stands exposed. Join The Debate with Arnab on # LoveJihadTapes here - http://www.republicworld.com/livetv;
16.08.17 17:30;Lured, converted and packed off to Syria. Here's part 2 of # LoveJihadTapes (2/2) pic.twitter.com/PCOqVPzZZg;
16.08.17 17:29;The Debate with Arnab on # LoveJihadTapes has begun . Watch it on air and online here - http://www.republicworld.com/livetv;
16.08.17 17:28;# LoveJihadTapes Catch all the LoveJihadis Isalmic Pigs & force them to drink Cows Urin with Pigs Meat.;
16.08.17 17:27;# LoveJihadTapes Why ur channel not showing Congress good work in Bengaluru where Indira Canteen was inaugrated. Breakfast 5 rs & Lunch 10rs;
16.08.17 17:27;High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikah https://twitter.com/goonereol/status/897831716663853056 …;
16.08.17 17:27;After hearing # Kerala girls # LoveJihadTapes I ll never allow Muslim/Christian room mates for my nieces hostel rooms... # Scary;
16.08.17 17:26;Time to send all the Mullahs family memebrs to syria . # LoveJihadTapes;
16.08.17 17:26;High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikahhttps://twitter.com/TimesNow/status/897817337088270337 …;
16.08.17 17:25;Great move towards better society @ republic .Love Jihad cases are even filed in Warangal,Nizambad of Telangana state. # LoveJihadTapes;
16.08.17 17:25;https://www.youtube.com/watch?v=4SPLPI2pqp0 … watch video of nimisha's mom. how love jihad works in Kerala # LoveJihadTapes;
16.08.17 17:24;Court orders probe, Republic exposes racket. Here's part 2 of # LoveJihadTapes (1/2) http://www.republicworld.com/livetv pic.twitter.com/XoLc9GaD7d;
16.08.17 17:24;10 minutes to go for The Debate with Arnab. Tweet using # LoveJihadTapes and voice your views. Watch it live here:… https://twitter.com/i/web/status/897840693120442368 …;
16.08.17 17:24;Court orders probe, Republic exposes racket. Here's part 2 of # LoveJihadTapes (1/2) http://www.republicworld.com/livetv pic.twitter.com/lF0uvjutSH;
16.08.17 17:24;# LoveJihadTapes I was expecting a Press conference from the @ CMOKerala , but he will only Blame RSS & BJP for it. @ PMOIndia;
16.08.17 17:23;# Muslims don't like any discsson ontheir male dominance rules!! # LoveJihad is not in # Islam its just # Islamic # perverts act. # LoveJihadTapes;
16.08.17 17:23;Shameful act # LoveJihadTapes;
16.08.17 17:23;# NeedGharWapsi # LoveJihadTapes # LoveJihadNailedhttps://twitter.com/ShivoBhairava/status/897840045062627328 …;
16.08.17 17:22;# LoveJihadTapes THIS IS A REALITY AND HAS BEEN HAPPENING IN PAKISTAN BANGLADESH AND INDIA FOR A VERY LONG TIME. I KNOW THIS MYSELF.;
16.08.17 17:22;I want the NIA to first define what is love jihad: AIMIM Chief Asaduddin Owaisi # LoveJihadTapes pic.twitter.com/nTayvJRlDJ;
16.08.17 17:22;Sitaram Yechury's party is doing vote-Jihadi so he can't speak on # LoveJihad # LoveJihadTapes # LoveJihadReality # LoveJihadNailedhttps://twitter.com/TimesNow/status/897800872134008832 …;
16.08.17 17:22;https://www.youtube.com/watch?v=4SPLPI2pqp0 … @ GVLNRAO @ RatanSharda55 @ AdityaRajKaul @ premasridevi # LoveJihadTapes;
16.08.17 17:21;Can law take strong action, plz throw out these idiots from panel # LoveJihadTapes;
16.08.17 17:21;10 minutes to go for The Debate with Arnab. Tweet using # LoveJihadTapes and voice your views. Watch it live here: http://www.republicworld.com/the-debate/91/176/did-netas-try-to-misuse-rohiths-suicide-for-political-reasons …pic.twitter.com/tQTUnVhSRS;
16.08.17 17:20;Learning how to show up like stupid after seeing the minority panelist # LoveJihadTapes;
16.08.17 17:20;Where are big bindhi activists now!? Wr r so called women activists!? Wr is intolerance Brigade!? # LoveJihadNailed # LoveJihadTapes;
16.08.17 17:20;# LoveJihadTapes True channels like NDTV & CNNIBN are exposing Gorakhpur killers. Proud true anchors exist;
16.08.17 17:20;High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikah.https://twitter.com/AnchorAnandN/status/897821143976902663 …;
16.08.17 17:19;Why deny the Love Jihad truth? Tune in for part of # LoveJihadTapes, a Republic TV Super Exclusive… https://twitter.com/i/web/status/897839044985405440 …;
16.08.17 17:19;Shahi Imam publicly calls for Love Jihad, Indian media doesn’t report it. # LoveJihadTapes http://www.opindia.com/2014/12/shahi-imam-publicly-calls-for-love-jihad-indian-media-doesnt-report-it/ …;
16.08.17 17:19;# LoveJihadTapes there is increase in Hindu girls converting to Islam in coastal Karnataka also. And many are upper cast girls being lured;
16.08.17 17:18;# LoveJihadTapes Few years back Arnab himslef was making fun of this, now he has discovered the real truth. True Independence.;
16.08.17 17:18;# LoveJihadTapes This channel totally wants to divert peoples mind from Gorakhpur massacre to Muslims. How inhumane this people are;
16.08.17 17:18;# LoveJihadTapes Time to catch these Pigs and force them to drink cows urin with Pigs meat.;
16.08.17 17:17;# LoveJihadTapes pic.twitter.com/P3sUI55Hkl;
16.08.17 17:16;High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikah https://twitter.com/OverNationalism/status/897802402115596288 …;
16.08.17 17:16;# LoveJihadTapes What is the use of your expose this is happening, happened and will happen till we open our eyes to reality;
16.08.17 17:16;# Maulanas coming on TV as moderates defend # Jihadis, weakening millions of Muslims. Why? Threatened or supporting? @ republic # LoveJihadTapes;
16.08.17 17:15;"# LoveJihadTapes # LOVEJIHADNAILED # LoveJihadReality IS TO ALTER DEMOGRAPHICS OF KERALA HINDUS&CATHOLIC CONSTITUTE 50% DECISIVE FACTOR ISIS""""";
16.08.17 17:14;Why deny the Love Jihad truth? Tune in for part of # LoveJihadTapes, a Republic TV Super Exclusive http://www.republicworld.com/livetv pic.twitter.com/NpTCwdS86n;
16.08.17 17:14;@ asadowaisi need not worry of definition of Love Jihad. Indians r capable enough 2 understand & stand against it. @ Swamy39 # LoveJihadTapes;
16.08.17 17:14;Stop illegal convertions of innocent Indian woman to Islamic Jihadh#LoveJihadTapes;
16.08.17 17:14;# LoveJihadTapes Since @ BDUTT haven't certified these atrocities don't come under # LoveJihad .https://twitter.com/republic/status/897837779245125633 …;
16.08.17 17:13;# LoveJihadTapes @ republic pls. Call some reasonable musLims to your debate. Why do you call these nuts.;
16.08.17 17:13;# LoveJihadTapes All the Islamic Jihadis from Kerala to be airdropped in Syria with their Family.;
16.08.17 17:12;# LoveJihadTapes So Yogi Adityanath&many others like him ,aware of ground reality are proved right.Not long ago they were hounded by pseudos!;
16.08.17 17:12;# LoveJihadTapes @ republic republic why do you call absurd people like fayeem baig. People like him would never accept it.;
16.08.17 17:09;Lured, converted and packed off to Syria. Those who survived speak out on Republic TV. Here's part 1 of # LoveJihadTapes pic.twitter.com/LgBQ9PGWfO;
16.08.17 17:09;Join Arnab on The Debate at 9. Tweet with # LoveJihadTapes and voice your views. Watch the debate live here:… https://twitter.com/i/web/status/897836527123808256 …;
16.08.17 17:08;# LoveJihadTapes Those Muslims who pretend to love poor Hindu girls & marry & convert & divorce, are fraud. Is it not a heinous crime?;
16.08.17 17:07;# LoveJihadTapes # LoveJihadTapes look how Malian shouts on live TV as terriost they don't believe constitution don't call traitors Chanel;
16.08.17 17:07;Anything that exposes a community is objectionable to so called secular parties. # LoveJihadTapes;
16.08.17 17:07;# LoveJihadTapes whatever these mullahs may blabber, they are definitely sponsors of ISIS cause however nonsensical they argue. Save India.;
16.08.17 17:06;Mysore & MysorePak me kitna difference hai, utna hi difference Love & LoveJihad me hai BhaiSaab. Don't play LOVE game here. # LoveJihadTapes;
16.08.17 17:06;# LoveJihadTapes Hindu/Sikh girls r so innocent that they convert to Islam.They regret after having kids but they remain with no options;
16.08.17 17:05;Exposé on @ republic is a big slap to our pseudo liberals who had been denying # LoveJihad despite so many existing evidences # LoveJihadTapes https://twitter.com/sssingh21/status/897834002886701056 …;
16.08.17 17:04;# LoveJihadTapes one look at the despicable guys defending IS in open TV channel denigrating SC it is clear there is serious danger 4 India.;
16.08.17 17:03;# LoveJihadTapes Problem with Muslims is that they don't send their girls for higher studies.What is d % of Muslim graduate girls & National;
16.08.17 17:02;Conversion via mean of Love is wrong...This is 21st century.. # SayNo2Conversion # LoveJihadTapes;
16.08.17 17:02;# LoveJihadTapes # LoveJihad # LOVEJIHADNAILED # LOVEJIHADREALITY http://www.dnaindia.com/india/report-kerala-high-court-finds-signs-of-love-jihad-suggests-law-checks-it-1321955 … @ Zakka_Jacob XITIAN FILED CASES OPEN U EYES @ CNNnews18;
16.08.17 17:01;# LoveJihadTapes law required -for marriage . 1 cannot be converted 4a period of 5 years or if any1 converts cannot marry for 5 yrs;
16.08.17 17:01;Wn 100+ kids died in UP, dis moron z busy w # LoveJihadTapes NO 1 cn save thr Master Ass as much as # ArnabGoswami Shld b awarded BestAssSaver https://twitter.com/republic/status/897834380239880193 …;
16.08.17 17:00;Republic TV reveals India's ugliest truth. Here's part 1 of the Super Exclusive on # LoveJihadTapes pic.twitter.com/Ue0AxR1dIN;
16.08.17 16:59;The Debate with Arnab is less than 30 minutes away. Fire in your views with # LoveJihadTapes and join the conversat… https://twitter.com/i/web/status/897834380239880193 …;
16.08.17 16:59;All You Need To Know About ‘Love Jihad’ Debate http://www.news18.com/news/india/all-you-need-to-know-about-love-jihad-debate-1493059.html … # LoveJihad # LoveJihadTapes # LoveJihadDebate # LoveJihadNailed;
16.08.17 16:59;Republic TV reveals India's ugliest truth. Here's part 1 of the Super Exclusive on # LoveJihadTapes pic.twitter.com/Ue0AxQJCRf;
16.08.17 16:58;Republic TV reveals India's ugliest truth. Here's part 1 of the Super Exclusive on # LoveJihadTapes pic.twitter.com/Ue0AxR1dIN;
16.08.17 16:58;ഷാനിക്ക് NIAയിലുള്ള വിശ്വാസം ഇന്ന് മുതൽ നഷ്ടമാവും # LoveJihadTapes # ചൊറിയാതെവയ്യ;
16.08.17 16:58;# LoveJihadReality # LoveJihadTapes # LoveJihad official hai bosspic.twitter.com/V9jZYVhwVI;
16.08.17 16:55;Decision,taken aftr a long delay # LoveJihad is a Tru Conspiracy&it's secretly active in many states.A deeper probe is must # LoveJihadTapes pic.twitter.com/R1YCGstqwT;
16.08.17 16:55;Quran prohibits marriage of Muslim girls with Non-Muslim men but allows marriage of Non-Muslim women with Muslim men. # LoveJihadTapes;
16.08.17 16:54;Forced conversions happen in Pakistan, and also happen in India thru # LoveJihad. Why can't girls be protected? @ republic # LoveJihadTapes https://twitter.com/Rohitraii/status/897718484318269440 …;
16.08.17 16:54;Muslims who are soo conservative that they marry with their cousin sisters suddenly become so liberal to marry Hindu girls. # LoveJihadTapes;
16.08.17 16:54;Love Jihad cases in Britain also where Muslim gangs grooming Hindu/Sikh girls. # LoveJihadTapes BBC report- https://youtu.be/7hXTM7ehvtk;
16.08.17 16:52;Muslims who are soo conservative that they marry with their cousin sisters suddenly become so liberal to marry Hindu girls. # LoveJihadTapes;
16.08.17 16:52;People opposing NIA investigation what is the reason it is not a state's subject it is a national issue. # LoveJihadTapes;
16.08.17 16:51;Long history of conversion by marriage, forced marriage and abduction of women in the name of Islam, not just in India. # LoveJihadTapes;
16.08.17 16:51;Long history of conversion by marriage, forced marriage and abduction of women in the name of Islam, not just in India. # LoveJihadTapes;
16.08.17 16:50;Compulsion or compassion Arnab? # LoveJihadTapes https://twitter.com/Venky1971/status/897823378458853380 …;
16.08.17 16:49;Republic TV reveals India's ugliest truth. Here's part 1 of the Super Exclusive on # LoveJihadTapes pic.twitter.com/0yzAQe7mhr;
16.08.17 16:48;Quran prohibits marriage of Muslim girls with Non-Muslim men but promotes marriage of Non-Muslim women with Muslim men. # LoveJihadTapes;
16.08.17 16:48;# LoveJihadTapes So Arnab, now you believe Love Jihad exists?? Remember you slammed Sadhu, Sadhvis, RSS and other Hindu organisation?? https://twitter.com/republic/status/897820525895995392 …;
16.08.17 16:48;# LoveJihadTapes http://www.dailyrecord.co.uk/news/local-news/concerns-been-raised-eight-teenage-10991804.amp …;
16.08.17 16:47;Republic TV reveals India's ugliest truth. Here's part 1 of the Super Exclusive on # LoveJihadTapes pic.twitter.com/ysKbzEf8Z5;
16.08.17 16:47;@ republic # LoveJihadTapes Arnab plz refer the video protest march in Kochi on Monday, May 29, 2017 # Hadiya it was kerala not kashmir we saw;
16.08.17 16:46;Love Jihad cases in Britain also where Muslim gangs grooming Hindu/Sikh girls. # LoveJihadTapes BBC report- https://youtu.be/7hXTM7ehvtk;
16.08.17 16:45;# LoveJihadTapes # keralaTerrorfields @ republic @ premasridevi Thnk for bringing this out.The current kerala govt has to be exposed.pic.twitter.com/gaWbf0tPs3;
16.08.17 16:41;Long history of conversion by marriage, forced marriage and abduction of women in the name of Islam, not just in India. # LoveJihadTapes;
16.08.17 16:41;# LoveJihadTapes appreciate that dared airing program & facts to world;
16.08.17 16:39;# SUPEREXCLUSIVE: Love Jihad a reality? Tune in now to Republic TV for part 1 of # LoveJihadTapes http://www.republicworld.com/livetv;
16.08.17 16:38;@ republic # LoveJihadTapes whats the point in debating when media & people r scared to take the name of Satya sarani trust & Popular Front;
16.08.17 16:37;# SUPEREXCLUSIVE: Love Jihad a reality? Tune in now to Republic TV for part 1 of # LoveJihadTapes http://www.republicworld.com/livetv;
16.08.17 16:36;മലയാള മാമാധ്യമങ്ങൾ UPയിൽ തന്നെ ഇരുന്നോളൂ അല്ലേൽ HCക്ക് മുന്നിലേത് പോലെ OB വാനിന് മുകളിലെ സുഡാപ്പി പ്രസംഗം കാണേണ്ടി വരും # LoveJihadTapes;
16.08.17 16:34;One hour to go for The Debate with Arnab: 1) # LoveJihadTapes 2) # VemulaSuicideReport Watch it live here:… https://twitter.com/i/web/status/897828148724629505 …;
16.08.17 16:32;@ republic # LoveJihadTapes it will be Kerala, Satya Sarani Charitable Trust, Popular front of India & their assosiates that can be pinpointed;
16.08.17 16:32;If thr s Luv,it's absolutely not required to change/convert your family name or religion.Ladies stay away from impostors xx # LoveJihadTapes;
16.08.17 16:31;# lovejihadtapes till the time there is no common law, all these kind of mess will continue. so there must be common law for marriage divorce;
16.08.17 16:31;One hour to go for The Debate with Arnab: 1) # LoveJihadTapes 2) # VemulaSuicideReport Watch it live here: http://www.republicworld.com/the-debate pic.twitter.com/kcdyUG3P3s;
16.08.17 16:29;# LoveJihadNailed # LoveJihadTapes # LoveJihadpic.twitter.com/D3OtWWOP09;
16.08.17 16:26;# lovejihadtapes is now trending in India https://www.trendsmap.com/r/IN_iedddt pic.twitter.com/nDC9A7JlwG;
16.08.17 16:23;# LoveJihadTapes @ SharanVivek @ The1Sharan @ vikasshrn;
16.08.17 16:21;Jitna Muslims related debate ya inki soch dekho utni he in logon se nafrat badti hai coz thy dnt speak like Indians bt Pakis # LoveJihadTapes;
16.08.17 16:20;Look at the educated Muslim woman,refusing to look at the facts being provided!!Atleast listen bfre bashing lady. @ republic # LoveJihadTapes;
16.08.17 16:19;അച്ചായീ , ദയവായി അവരോട് പറ # LoveJihadTapes ഡിബേറ്റ് നിർത്താൻ :( ലെ സുഡാപ്പി;
16.08.17 16:19;Why is Owaisi edgy on 'Love Jihad'? Tweet with # LoveJihadTapes and voice your views. http://www.republicworld.com/livetv pic.twitter.com/v64YUZBEnu;
16.08.17 16:18;Why is Owaisi edgy on 'Love Jihad'? Tweet with # LoveJihadTapes and voice your views. http://www.republicworld.com/livetv pic.twitter.com/21SpiZEcYd;
16.08.17 16:18;# LoveJihadTapes LAW will take it's own courseby that time Hindu minority ho jayega @ narendramodi KUCH kariye of this LAW will take - - -;
16.08.17 16:17;# LoveJihadTapes in all states this kind of activities are goingpast decades.noone raising these years.it is the time to stop converting reli;
16.08.17 16:17;# lovejihadtapes Govt should take strong action .;
16.08.17 16:16;# LoveJihadTapes could've chosen a less idiotic panelist than taheera;
16.08.17 16:15;# LoveJihadTapes assaduddinowaisi support of lovejihad becauseof heismuslim .whatis important tocall himin debate in republictv waste oftime.;
16.08.17 16:14;Incidents of Love Jihad are rampant across the country.I'm fighting against this malaise in the courts: Naveen Chomal,lawyer # LoveJihadTapes;
16.08.17 16:14;The NIA should go through with the investigation. But I have a problem with the term 'love jihad': Tahira Hasan, activist # LoveJihadTapes;
16.08.17 16:13;# Lovejihadtapes MIM chief's logic sounds facetious;
16.08.17 16:12;# UniformCivilCode is d answer for # LoveJihadTapes . Ban Sheria law in a nation where hindus r majority.;
16.08.17 16:12;Strict Law Against 'Love jihad' Criminals Shld be Made.Women in India are already Targets for so many Crimes # LoveJihadTapes;
16.08.17 16:11;Incidents of Love Jihad are rampant across the country.I'm fighting against this malaise in the courts: Naveen Chomal,lawyer # LoveJihadTapes;
16.08.17 16:11;"The NIA should go through with the investigation. But I have a problem with the term 'love jihad': Tahira Hasan, activist # LoveJihadTapes…""";
16.08.17 16:10;love jihad is the reality... it's slap on media who use this word to mock Hindu organisations # lovejihadtapes;
16.08.17 16:09;The NIA should go through with the investigation. But I have a problem with the term 'love jihad': Tahira Hasan, activist # LoveJihadTapes;
16.08.17 16:09;Here's what Asaduddin Owaisi had to say on Love Jihad. Tweet your views with # LoveJihadTapes and join the conversa… https://twitter.com/i/web/status/897821500492759040 …;
